donation_id,date,filer_id
INC3272,2018-10-27,1398951
A-84247,2018-08-11,1406848
INC1409,2018-05-18,1395950
INC1011,2018-09-15,1402502
etcRncAMYF8L,2018-11-15,pending
INC1939,2018-10-13,1395950
t3smjpbyNzWt,2018-10-02,1408942
mWX2KKelL46L,2018-06-21,1399091
INC3572,2018-11-05,1398951
VN925GS23E3,2018-02-16,1395470
wMSapRnq4ski,2019-06-30,Pending
INC875,2018-05-31,1398949
INC97,2018-10-04,1407918
INC7,2018-03-01,1402502
INC635,2018-07-05,1402502
INC3256,2018-10-29,1398951
xRHkefog4ZcN,2019-06-20,Pending
INC1273,2018-09-22,1398949
VMCPJwdMe7R9,2018-09-21,1406921
INC1005,2018-03-28,1398618
INC306,2018-09-23,1408122
INC38,2018-02-26,1402502
INC853,2018-04-13,1397772
INC47,2018-06-21,1406738
FQ9F6PS2Ze5l,2019-06-20,1408942
INC17,2018-06-29,1408122
INC1009,2018-04-11,1395950
INC425,2018-12-11,1407918
INC3314,2018-10-29,1398951
INC871,2018-08-15,1402502
7JdmFG9rCUDy,2018-08-23,1408942
INC87,2019-06-14,1415883
INC1586,2018-10-24,1402502
INC5,2018-03-01,1402502
OzEueCYeoFpo,2019-05-15,Pending
INC69,2018-06-26,1406738
INC64,2018-02-26,1402502
INC517,2018-09-20,1406738
GlTDudpRRkpM,2018-08-27,pending
INC1631,2018-01-21,1395947
yDbcTEjS31eG,2018-12-31,1408942
INC1134,2018-08-26,1398949
INC1151,2018-03-07,1398951
INC1670,2018-11-05,1402502
INC1289,2018-06-27,1398618
IJhjBZG9KAwi,2018-12-12,1408942
WqOi6WJPZLe4,2018-10-17,Pending
VN925HHWEZ5,2018-07-01,1395470
INC185,2019-06-17,1415883
EXP408,2018-07-26,1402051
INC736,2018-07-16,1402502
nQlmY7j7lR3Q,2018-11-01,1406948
INC670,2018-10-10,1406738
INC1376,2018-07-30,1397772
INC649,2018-10-10,1406738
5ya9pKwzUEFN,2018-12-20,1408942
A-84349,2018-09-24,1406848
INC453,2018-03-08,1396875
INC1098,2018-04-18,1395950
INC1815,2018-06-26,1398951
INC278,2018-11-28,1407918
INC2001,2018-10-21,1395950
INC2096,2018-10-24,1395950
EXP230,2019-06-30,1415883
INC787,2018-08-01,1402502
IDT229,2018-10-15,1397772
INC1538,2018-10-18,1402502
INC704,2018-01-13,1398618
INC34,2018-06-30,1408122
INC1969,2018-06-28,1398951
xCakkdUnk2Yb,2018-08-14,1406948
INC761,2018-04-23,1398949
INC1133,2018-02-27,1398951
DSm9DBrlmf55,2018-07-01,1400535
INC500,2018-06-08,1402502
kDgq183ngYCY,2019-06-22,1408942
INC1407,2018-10-15,1402502
INC1772,2018-08-21,1395950
INC1697,2018-02-09,1395947
INC1412,2018-05-02,1398951
GTiEGqNGO9JU,2018-11-21,1406921
BkYiELGEjp5v,2019-06-08,1408942
INC168,2019-06-25,1415883
ESAZW385OW5J,2018-10-17,1408942
INC352,2018-12-06,1407918
vebVk5hWzxzV,2018-10-03,1406921
INC238,2019-06-30,1415883
mHyoN9lbI4Aq,2018-06-28,1399091
INC1240,2018-09-25,1402502
INC1875,2019-06-17,1402502
INC1250,2018-10-20,1396875
INC104,2018-07-25,1408122
INC700,2018-10-03,1406738
23ArosbPlgZj,2018-07-18,1406921
INC1698,2018-11-07,1402502
lsdLWQ2LJOG7,2019-06-26,1408942
INC853,2018-02-14,1395306
INC1146,2018-10-18,1396875
INC357,2018-08-15,1406738
INC2458,2018-06-14,1398951
INC3008,2018-10-20,1398951
INC419,2018-05-11,1402502
INC118,2018-06-30,1406738
INC2770,2018-10-11,1398951
INC314,2018-09-24,1408122
INC482,2018-05-30,1402502
VN925GYAKK8,2018-03-14,1395470
uVgq6a8NBjh1,2018-12-29,1408942
INC1757,2018-06-21,1398951
Ylpd1wBWtGfo,2018-12-29,1408942
INC3001,2018-09-25,1398951
INC1092,2018-10-13,1396875
lzJnW7cSi7F7,2019-06-26,1408942
INC2498,2018-09-24,1398951
INC719,2018-06-20,1396875
INC21,2018-06-29,1408122
INC609,2018-07-05,1402502
NUjmrVshhuAL,2018-09-30,1406921
INC1177,2018-05-17,1398618
INC715,2018-02-28,1395950
INC1413,2018-05-01,1398951
INC117,2018-06-30,1406738
INC789,2018-03-15,1397772
VN925KMR943,2018-12-10,1395470
INC1095,2018-09-15,1402502
INC749,2018-10-23,1406738
dEy2HLIfLe82,2018-08-11,1406921
ihQwWFN5nDqb,2018-10-26,1408942
GaA7iUIDiDDA,2018-08-27,pending
INC1764,2018-06-24,1398951
VWgdTfJAFcPu,2018-07-10,pending
INC2732,2018-10-03,1398951
INC214,2019-06-30,1415883
INC341,2018-08-15,1402051
INC2101,2018-07-25,1398951
INC1446,2018-08-09,1397772
INC1886,2019-06-19,1402502
INC1004,2018-09-22,1396875
VN925HD1FQ1,2018-05-30,1395470
INC2993,2018-10-19,1398951
g5AylGNeNqQB,2019-06-19,1408942
INC1076,2018-09-20,1402502
INC65,2018-07-01,1408122
w7pZR8p1lTe1,2018-12-27,1408942
INC3269,2018-10-27,1398951
INC706,2018-01-15,1398618
INC3,2018-06-15,1406738
INC772,2018-07-26,1402502
YaLfVmzqQq8K,2018-09-18,1406921
VN925H9AGP9,2018-05-19,1395470
INC1086,2018-04-17,1395950
Ty8J2dgkMKg1,2018-11-08,1411660
INC3592,2018-11-06,1398951
A-84231,2018-08-09,1406848
A-84223,2018-08-03,1406848
6BN69j9fMdYd,2018-09-06,1406921
INC352,2018-10-17,1408122
CRlsYRwjKEyo,2018-10-10,1406948
mIYbGAGf55IS,2019-05-31,1408942
qujFN6rsI1LR,2018-08-15,1407662
INC120,2018-05-18,1402051
PMlOjTFSmfvb,2018-12-24,1406921
INC297,2018-08-10,1406738
INC27,2019-03-14,1415883
VN925GQFN16,2018-02-08,1395470
A-84468,2018-10-29,1406848
INC511,2018-06-12,1402502
yiHldldvbkxh,2018-06-26,1406921
A-84386,2018-10-10,1406848
INC1107,2018-10-17,1396875
INC2994,2018-10-19,1398951
INC1953,2018-06-30,1398951
INC1875,2018-06-29,1398951
INC1432,2018-08-05,1398618
IDVcO6O2A8yG,2018-01-05,1399091
IDT278,2018-10-27,1397772
INC112,2018-10-01,1407918
INC1886,2018-06-30,1398951
INC865,2018-02-08,1398618
INC1259,2018-06-24,1398618
uiXL82zxK22t,2019-02-16,1411660
INC867,2018-02-08,1398618
INC3102,2018-04-04,1379920
EXP133,2018-09-19,1395092
INC380,2018-05-09,1402502
5xUA3T6XQnOa,2018-08-27,pending
INC3548,2018-11-04,1398951
INC12,2018-08-22,1407918
INC1569,2018-09-27,1397772
INC827,2018-06-29,1396875
INC153,2018-02-28,1402502
VN925J5C0Z8,2018-09-07,1395470
INC3539,2018-11-04,1398951
INC1135,2018-06-18,1397772
NlRdUhGSXz5E,2018-11-27,1408942
INC340,2018-08-17,1406738
INC1317,2018-04-26,1395950
INC1161,2018-05-23,1398618
INC1056,2018-07-30,1398949
INC116,2019-06-25,1415883
INC1278,2018-09-24,1402502
INC1143,2018-09-17,1402502
VN925GV6Q33,2018-03-03,1395470
4qrDiacMj5eY,2018-07-09,1406921
INC1481,2018-01-16,1398951
leSGbaBNuvIu,2019-04-25,1408942
INC326,2018-08-09,1402051
GZ66pefnh5aq,2018-08-23,pending
INC1161,2018-04-21,1395950
VN925GP3RE7,2018-01-26,1395470
INC539,2018-06-20,1402502
INC1422,2018-08-10,1397772
INC3537,2018-11-04,1398951
XrYuXyg5kbQ5,2018-10-20,1406921
INC1203,2018-06-29,1397772
INC91,2018-05-04,1402051
INC144,2018-05-22,1402051
INC2434,2018-09-18,1398951
EEdU8HNyzjHB,2019-06-27,1408942
INC753,2018-10-30,1402051
INC1007,2018-06-01,1397772
uOZXQjQOp3ly,2018-08-09,pending
INC1410,2018-10-12,1402502
INC1243,2018-09-20,1398949
INC2612,2018-10-02,1398951
INC955,2018-06-28,1398949
INC3153,2018-06-27,1379920
INC67,2018-04-27,1402051
XWnNvxwU1orl,2018-09-21,1406921
ZfQj7aLgpH2v,2018-10-14,1408942
INC221,2018-07-31,1406738
INC1152,2018-03-07,1398951
INC1572,2018-05-31,1395950
pcESb1P4Tj6Q,2018-09-08,1408942
INC3550,2018-11-04,1398951
DhxOmGvbbkHH,2018-08-27,pending
6VAC6F3ZQh6B,2018-06-21,1406948
INC1054,2018-09-15,1402502
wxL59TFlkush,2018-09-22,1399091
INC801,2018-07-25,1402502
INC51,2018-02-26,1402502
IDT126,2018-09-16,1397772
INC428,2018-09-11,1402051
INC2110,2018-07-31,1398951
INC1372,2018-05-16,1395950
INC9,2018-06-28,1408122
INC992,2018-03-22,1398618
VN925KMQE52,2018-11-09,1395470
INC816,2018-05-12,1398949
INC916,2018-02-28,1398618
A-84205,2018-07-27,1406848
E7foNtfKhIiu,2018-12-09,1408942
IiMmqaQhe2sK,2018-09-08,1406921
INC392,2018-05-08,1402502
INC1419,2018-10-14,1402502
IDT264,2018-10-23,1397772
INC711,2018-10-24,1402051
INC1478,2018-05-11,1398951
plgHlB7puRjy,2019-05-14,Pending
hT2WIv1lQASc,2018-07-31,1406921
INC1137,2018-06-22,1397772
JL5KildQ3T27,2018-10-16,1406921
INC1877,2019-06-18,1402502
INC1773,2019-01-25,1402502
INC302,2018-04-10,1402502
INC1713,2018-05-26,1395950
YXnzBz761RM8,2018-10-31,1406921
INC1124,2018-04-20,1395950
SohAyXr5iDAM,2018-10-20,1406921
INC1704,2018-11-02,1402502
INC824,2018-11-05,1402051
INC2660,2018-10-04,1398951
INC157,2018-02-15,1399544
INC841,2018-04-03,1397772
INC3224,2018-10-26,1398951
INC1108,2018-04-19,1395950
INC648,2018-02-21,1398949
INC1422,2018-11-28,1396875
INC734,2018-07-16,1402502
ffjUamias8F3,2019-04-04,1408942
INC617,2018-07-05,1402502
INC1033,2018-04-11,1398618
INC1284,2018-06-27,1398618
lOqMnLg6dPbv,2018-06-30,1399091
rU98mnwGe5el,2018-10-14,Pending
YdhwC66zNThU,2019-06-13,1408942
INC651,2018-07-06,1402502
INC139,2018-03-05,1402502
INC309,2018-11-30,1407918
INC900,2018-04-03,1395950
INC458,2018-05-24,1402502
W8ZOyv3NbFle,2018-08-20,1406921
INC1118,2018-08-23,1398949
INC2565,2018-10-02,1398951
INC2644,2018-10-02,1398951
IR1s71E1e5VP,2019-06-25,1408942
INC1855,2018-06-29,1398951
INC1122,2018-04-20,1395950
INC11,2019-03-15,1415883
prUTT5t98jC8,2019-06-13,Pending
INC790,2018-01-10,1398618
o4K1SsOOqnCY,2018-09-09,1408942
LPjv59RYL83F,2018-10-21,1399091
INC2109,2018-11-07,1395950
INC1069,2018-10-04,1396875
TjzYTlez7NjY,2018-01-14,1399091
INC470,2018-01-02,1398951
INC2178,2018-05-23,1395947
INC779,2018-07-25,1402502
INC1788,2019-04-12,1402502
IwimSrYwjhrC,2018-09-03,1406948
INC1208,2018-03-20,1398951
r9ywxgBeson3,2018-07-02,1406921
bPwNr2AYU1VL,2018-09-18,1406921
INC1165,2018-09-05,1398949
PiuVCB3oEqdl,2019-04-02,1408942
INC369,2018-10-26,1408122
INC1681,2018-01-31,1398951
EUx9PSkY5lvm,2018-10-09,1406921
QXRgfDpdKtmh,2018-10-19,1406921
INC74,2018-01-17,1395092
INC3132,2018-06-19,1379920
INC107,2019-06-25,1415883
INC4267,2019-01-29,1398951
INC618,2018-07-05,1402502
VN925HHMA73,2018-06-29,1395470
Ll6uFsnPj3ja,2018-10-22,1406921
INC826,2018-01-30,1398618
INC1533,2018-10-31,1398949
IDT110,2018-09-14,1397772
INC2040,2018-10-23,1395950
INC1397,2018-05-17,1395950
INC925,2018-03-11,1395950
IDT295,2018-11-05,1397772
INC1685,2018-07-16,1395950
INC670,2018-01-05,1398618
INC1263,2018-05-02,1395950
NWhAMSuYyj2B,2018-12-09,1408942
aS1rtbNGUdoz,2019-05-23,1408942
gfvSHdwJnOhP,2018-10-03,1408942
5HmEA43R77y9,2019-05-09,Pending
8irwRjK2tzOL,2018-09-06,1406948
INC2482,2018-09-22,1398951
IDT35,2018-03-25,1396515
wSci8WciBHlb,2019-06-10,1408942
IDT154,2018-09-22,1397772
INC7,2019-03-15,1415883
INC141,2018-06-29,1406738
INC232,2019-06-30,1415883
INC1343,2018-10-11,1402502
INC2720,2018-10-03,1398951
INC4103,2018-12-18,1398951
A-84152,2018-06-30,1406848
INC1053,2018-04-20,1398618
INC1570,2018-10-22,1402502
RCWR8XiKGfOB,2018-12-29,1408942
INC444,2018-09-14,1406738
INC892,2018-06-08,1398949
EEeGC5FUtdMz,2018-12-27,1408942
QEdGV2IaSG3a,2018-10-19,1408942
INC1874,2019-06-17,1402502
INC964,2018-04-07,1395950
INC644,2018-02-13,1395950
INC2675,2018-10-04,1398951
INC224,2018-11-14,1407918
VN925HHM6J1,2018-06-28,1395470
qi3lroGv7vgC,2018-11-01,1406921
INC159,2018-06-23,1402051
INC3252,2018-10-27,1398951
INC3225,2018-10-26,1398951
INC1348,2018-09-26,1398949
INC487,2018-09-20,1406738
VN925H4EZM6,2018-04-21,1395470
INC473,2018-09-19,1406738
INC2497,2018-09-23,1398951
INC784,2018-01-10,1398618
INC234,2019-06-30,1415883
HmU15YmTinpt,2018-07-17,1407179
INC666,2018-10-09,1406738
INC1061,2018-06-14,1397772
INC3440,2018-11-01,1398951
SckRAKKKULoF,2019-06-06,Pending
INC1944,2018-10-17,1395950
bbli9pwfTqeU,2019-02-03,1411660
BnD26j3sGkV7,2018-11-16,1408942
INC3603,2018-11-06,1398951
INC665,2018-10-09,1406738
3du5KQRRZePM,2019-06-17,1408942
T263HVxr9o9U,2019-03-29,1408942
A-84289,2018-09-08,1406848
INC923,2018-04-26,1397772
PHqcQbQQHsyK,2019-06-20,1408942
INC43,2018-02-26,1402502
tCh3118fd1iT,2019-03-24,1408942
INC1263,2018-09-20,1398949
INC803,2018-10-30,1406738
INC1758,2018-12-06,1402502
INC187,2018-11-01,1407918
f5I2e3RTQzDD,2018-08-27,pending
INC426,2018-12-14,1407918
INC845,2018-08-07,1402502
IDT197,2018-10-04,1397772
INC407,2018-12-27,1407918
INC1965,2018-06-25,1398951
INC180,2019-06-25,1415883
INC120,2018-07-03,1406738
57fAAxwhMSGL,2018-07-27,1406921
INC197,2018-11-06,1407918
INC417,2018-09-09,1406738
INC950,2018-05-18,1397772
INC172,2018-10-25,1407918
INC301,2018-11-30,1407918
INC15,2019-03-15,1415883
INC1774,2018-08-16,1395950
INC918,2018-04-23,1397772
NDsVKIfbI9We,2019-05-31,1408942
INC1950,2018-06-30,1398951
INC724,2018-07-09,1402502
INC1132,2018-02-27,1398951
INC697,2018-03-18,1398949
pW4sfbLcAcRP,2018-06-05,1399091
IDT262,2018-10-22,1397772
INC13,2018-06-28,1408122
INC1412,2018-05-18,1395950
INC965,2018-09-12,1402502
INC82,2018-02-26,1402502
INC3600,2018-11-05,1398951
VN925HKSXZ7,2018-07-05,1395470
VN925HD1FF9,2018-05-30,1395470
INC3282,2018-10-29,1398951
INC1160,2018-04-21,1395950
YScIVDvKhi7Q,2019-04-08,1408942
ZZHYwk6cMewd,2018-08-20,1399091
INC101,2018-02-26,1402502
INC133,2018-06-04,1402051
Hohm8GDJ52US,2019-06-27,1408942
INC668,2018-10-21,1402051
INC177,2018-08-27,1408122
VN925HHHGG4,2018-06-28,1395470
tXltigOcGyAT,2018-11-02,1406921
INC2097,2018-10-24,1395950
st2OdYuebbbt,2019-02-02,1408942
bitvSBnG7qIu,2019-05-24,1408942
INC474,2018-09-19,1406738
INC295,2018-08-14,1406738
INC1349,2018-10-11,1402502
INC4119,2018-12-17,1398951
INC3297,2018-10-28,1398951
INC1924,2018-06-30,1398951
VN925KNHZ72,2018-12-31,1395470
INC2745,2018-10-08,1398951
Aq5Wt7QniKbz,2019-06-12,1408942
INC1185,2018-09-05,1398949
INC1282,2018-05-07,1395950
hWKau9i1cRMg,2019-05-31,1408942
INC787,2018-03-15,1397772
INC39,2018-06-25,1406738
INC573,2018-04-25,1396875
xkfQUMg2UJo6,2018-08-08,Pending
INC715,2018-01-11,1398618
INC953,2018-06-28,1398949
LfwtMb2kKawl,2018-08-27,pending
ZMYoYdoNMK8G,2018-10-31,1406921
INC1879,2019-06-18,1402502
INC744,2018-02-21,1397772
INC197,2018-07-25,1406738
INC1572,2018-10-22,1402502
INC202,2019-06-25,1415883
qGyYhIOni1yr,2018-12-08,1408942
INC179,2018-10-22,1407918
INC752,2018-03-06,1395950
Fc5ptvoLEmP8,2018-10-19,1406921
INC254,2018-11-16,1407918
INC74,2018-04-16,1402051
INC1891,2018-06-30,1398951
EXP1804,2018-02-15,1395947
INC780,2018-01-16,1398618
INC896,2018-08-28,1402502
INC222,2018-11-13,1407918
fejvk67ubyd4,2018-09-13,1399091
RGhzAJtLQmKQ,2018-09-10,1406921
INC370,2018-12-13,1407918
A-84250,2018-08-16,1406848
INC1751,2018-06-20,1398951
INC622,2018-02-17,1395950
INC328,2018-12-06,1407918
INC846,2018-08-07,1402502
INC2098,2018-07-23,1398951
xNEyNhbjFyGe,2018-09-28,1406921
VN925KEQMV5,2018-11-05,1395470
INC236,2018-09-14,1408122
rxYfLVzPqcSE,2019-04-16,1408942
INC20,2018-08-24,1407918
INC1347,2018-05-17,1395950
INC1932,2018-06-30,1398951
INC1482,2018-08-16,1398618
Uzn9oZW1x8dZ,2019-04-08,1408942
a5m7BmdCsAgv,2019-03-07,1408942
INC568,2018-02-02,1395950
INC1642,2018-11-02,1402502
INC3392,2018-10-24,1398951
INC997,2018-09-21,1396875
gWmTLd5pldoT,2018-06-24,1406948
INC355,2018-05-02,1402502
INC1330,2018-03-30,1398951
INC1426,2018-05-19,1395950
INC99,2018-07-23,1408122
INC724,2018-02-26,1395950
INC872,2018-05-31,1398949
INC3279,2018-10-29,1398951
INC1520,2018-05-17,1398951
INC757,2018-01-20,1398618
EX8w7vAWIWRl,2018-04-27,1399091
INC2989,2018-10-19,1398951
CT6HHfyAfddv,2018-10-09,1406921
INC1220,2018-06-30,1397772
SMZvgh4cePYx,2019-04-27,1408942
KTslRjnfNOKd,2018-10-23,1399091
INC200,2018-11-09,1407918
INC748,2018-10-22,1406738
VN925GV6PY4,2018-03-03,1395470
umG7wmTLUloW,2018-08-30,1408942
INC199,2019-06-23,1415883
INC133,2018-06-29,1406738
VN925H9ARR0,2018-05-20,1395470
INC2560,2018-10-01,1398951
IJl8PFXmSHvm,2019-04-30,Pending
INC587,2018-01-24,1398949
INC1459,2018-10-19,1402502
INC1093,2018-04-17,1395950
Ol76I5NSN3NX,2018-12-31,1408942
INC1382,2018-10-08,1398949
INC3511,2018-11-01,1398951
9GSdj69xOeek,2018-10-17,1408942
VN925GNH5C9,2018-01-22,1395470
INC1777,2018-06-26,1398951
INC810,2018-11-01,1382556
INC189,2018-05-02,1399544
INC134,2018-06-29,1406738
INC1259,2018-05-01,1395950
znhdAWRfkDjq,2018-12-27,1408942
INC135,2018-08-14,1408122
INC1535,2018-10-30,1398949
W4a7QrdvY8rl,2018-11-09,pending
INC1716,2018-06-17,1398951
1VrTThqjy3h4,2018-07-31,1406921
INC1193,2018-03-16,1398951
INC300,2018-09-22,1408122
INC2047,2018-10-23,1395950
fobd6fnomQ5d,2019-06-30,Pending
INC1906,2018-06-30,1398951
INC3542,2018-11-04,1398951
INC491,2018-12-27,1407918
INC71,2018-04-17,1402051
INC1169,2018-09-17,1402502
INC623,2018-07-05,1402502
INC690,2018-10-10,1406738
INC217,2018-01-25,1399121
INC1844,2018-06-28,1398951
neYQLeG6bgye,2018-10-23,1406921
INC602,2018-02-01,1395950
fLV2fkA8iDbK,2018-08-31,1406948
INC444,2018-12-23,1407918
INC3510,2018-11-01,1398951
INC860,2018-02-05,1395306
IDT44,2018-08-25,1397772
A-84418,2018-10-10,1406848
INC661,2018-07-06,1402502
yGmNWAi7bboh,2019-06-02,1408942
INC1920,2018-06-30,1398951
ueJar1BAiodl,2018-03-19,1399091
INC3118,2018-10-22,1398951
INC782,2018-01-10,1398618
EXP1580,2018-11-07,1398949
INC1042,2018-04-13,1398618
INC2541,2018-09-28,1398951
INC41,2018-04-04,1402051
INC1122,2018-02-28,1398951
8JIQIYM2nF37,2018-08-27,pending
INC968,2018-03-24,1395950
INC1245,2018-03-26,1398951
ffg37c6xGFaT,2019-06-20,1408942
INC894,2018-06-11,1398949
aracXBlx9EL5,2019-03-03,1408942
INC1596,2018-10-08,1397772
VN925HHM5X5,2018-06-28,1395470
INC3870,2018-11-19,1398951
EyFA4ZlH4REU,2019-05-16,Pending
INC194,2019-06-23,1415883
INC1053,2018-04-17,1395950
PYjmAU3qNkSC,2019-03-03,1408942
aMDI3H1Yu127,2019-05-31,1408942
INC1537,2018-09-07,1398618
ogl5rqQNaAgW,2018-08-25,1406921
INC706,2018-06-04,1396875
wygYukEcI57q,2018-10-02,1408942
INC3597,2018-11-05,1398951
y9vjNkTiRiBn,2019-05-22,1408942
INC1577,2018-10-24,1402502
EXP683,2018-01-08,1398949
INC535,2018-06-19,1402502
IDT9,2018-08-14,1397772
VN925GPM984,2018-01-30,1395470
INC1549,2018-11-02,1398949
INC3262,2018-10-27,1398951
INC304,2018-11-30,1407918
INC1209,2018-06-30,1397772
INC2803,2018-10-13,1398951
INC303,2018-11-30,1407918
VN925KNHF69,2018-12-31,1395470
INC1832,2018-06-28,1398951
INC602,2018-07-05,1402502
VN925HHM7W3,2018-06-28,1395470
INC673,2018-02-20,1395950
OqIV286kPEon,2018-08-08,pending
INC1631,2018-06-07,1398951
INC1322,2018-10-05,1402502
INC112,2018-06-30,1406738
INC1431,2018-05-19,1395950
INC122,2018-05-25,1402051
e1kNH9YMms1Z,2018-06-25,1406921
INC541,2018-06-20,1402502
INC995,2018-01-21,1398951
IDT210,2018-10-05,1397772
INC2080,2018-10-25,1395950
INC106,2018-03-01,1402502
VN925HY4BF2,2018-08-17,1395470
INC3400,2018-10-30,1398951
INC1799,2019-05-17,1402502
INC692,2018-10-11,1406738
INC2104,2018-07-29,1398951
6FYIk2SuknIW,2018-07-27,1406921
INC34,2018-02-26,1402502
INC1207,2018-06-29,1397772
INC643,2018-02-13,1395950
INC671,2018-02-21,1395950
INC672,2018-06-30,1402502
J8prRo1ayhAy,2018-06-27,1406921
INC1056,2018-09-15,1402502
INC1676,2018-06-04,1395950
INC3397,2018-10-30,1398951
INC3014,2018-10-19,1398951
i1TUuqYdtJnL,2019-05-31,1408942
INC3907,2018-11-27,1398951
INC179,2018-03-09,1402502
INC4019,2018-11-30,1398951
INC800,2018-07-25,1402502
e1CjNJnkcxlW,2018-07-31,1399091
INC96,2018-02-26,1402502
INC1958,2018-06-30,1398951
fVqrCX1Zr6oV,2018-06-30,1399091
INC1408,2018-05-18,1395950
INC128,2018-03-02,1402502
INC1167,2018-09-17,1402502
INC480,2018-05-31,1402502
Gx3GkACwURnj,2019-06-06,Pending
INC3267,2018-10-26,1398951
INC1383,2018-05-17,1395950
INC420,2018-12-18,1407918
INC138,2018-03-05,1402502
INC1369,2018-05-15,1395950
INC1574,2018-05-31,1395950
GLbszRcYU4ZX,2018-10-09,1406921
INC1184,2018-06-27,1397772
INC731,2018-06-27,1396875
dafCESM2XFCm,2018-08-14,1406921
INC744,2018-10-30,1402051
INC282,2018-11-30,1407918
INC1248,2018-09-25,1402502
INC1131,2018-08-25,1398949
INC36,2018-02-26,1402502
INC1881,2019-06-18,1402502
INC1178,2018-04-21,1395950
INC449,2018-12-19,1407918
INC48,2018-06-21,1406738
sgYOIvfTcWhW,2019-06-25,1408942
eS6zMG7x2fnW,2018-09-13,pending
INC661,2018-10-17,1402051
INC493,2018-09-20,1406738
MmMxeoOkEFbc,2018-08-20,pending
INC1901,2018-06-30,1398951
INC127,2018-08-11,1408122
INC63,2018-07-01,1408122
INC1461,2018-08-17,1397772
7urHriIOI49Z,2018-10-06,1406921
INC266,2018-08-07,1406738
ztfxpFMDEMlM,2018-08-31,Pending
APN8SHb5th4g,2019-06-21,1408942
dcpIGoNmwV2m,2018-09-21,1406948
SaIy38K6H2IO,2018-08-07,1406921
INC2665,2018-10-04,1398951
eQpQ9jcoSxoO,2019-05-09,Pending
VN925HFG0S8,2018-06-21,1395470
rhH3YaBataRJ,2019-06-27,1408942
INC1147,2018-04-20,1395950
V425TTsAzIXf,2019-06-30,1408942
INC1929,2018-06-30,1398951
INC668,2018-03-06,1398949
INC2654,2018-10-04,1398951
INC694,2018-10-14,1406738
INC895,2018-02-01,1398618
XqJBZeEAPwg8,2018-10-19,1406921
INC1052,2018-04-20,1398618
INC443,2018-12-07,1407918
n8IWcxJ88HT9,2018-12-24,1406921
fHvQtYQv4h46,2019-05-29,1408942
INC1816,2018-06-27,1398951
INC4153,2018-12-29,1398951
INC2975,2018-10-19,1398951
INC740,2018-03-06,1395950
iE8MdzNafflx,2019-02-17,1411660
INC406,2018-05-07,1402502
EXP142,2018-09-19,1395092
INC725,2018-10-21,1406738
INC2810,2018-10-14,1398951
INC777,2018-01-16,1398618
INC713,2018-01-29,1397772
UX1MHcCBM3o3,2018-10-03,1406921
INC1538,2018-09-09,1398618
INC1263,2018-06-22,1398618
INC1994,2018-10-20,1395950
Qztjsda8drdl,2019-05-24,1411660
VN925H35E27,2018-04-07,1395470
INC781,2018-10-31,1402051
EXP1034,2018-06-30,1398949
INC1136,2018-02-26,1398951
INC80,2018-06-27,1406738
INC631,2018-10-02,1402051
q3J1gvCwA5rV,2019-06-05,Pending
INC2207,2018-08-09,1398951
ckQz6uCbVVda,2018-09-17,1408942
INC2376,2018-08-31,1398951
INC1796,2019-05-13,1402502
RUMVvc4Go4TM,2018-09-10,1406921
INC1620,2018-05-31,1398951
vxVdjBeXgUmr,2019-06-20,1408942
INC998,2018-06-01,1397772
ZWOhfewAmik1,2018-07-27,1406921
INC612,2018-07-05,1402502
INC4147,2018-12-21,1398951
EXP2094,2018-04-29,1395947
wqD5UuCHEdro,2019-06-13,Pending
1BgW4RocnjyN,2018-07-30,1406921
INC188,2018-11-02,1407918
XKHRPh4DSbA2,2018-10-21,1406921
lIKihVLFqWzc,2019-06-26,1408942
INC117,2019-06-25,1415883
x7lfgnUrp1zX,2019-04-26,Pending
INC1393,2018-10-17,1402502
VN925HG8103,2018-06-26,1395470
INC1389,2018-04-21,1398951
Uz5qutBy4FhS,2018-01-02,1399091
INC1352,2018-09-26,1398949
INC1490,2018-05-11,1398951
INC1286,2018-09-24,1402502
INC1032,2018-02-16,1398951
INC1612,2018-06-01,1398951
INC225,2018-11-14,1407918
cbSVu2bhNcNh,2018-10-31,1406921
INC603,2018-10-03,1406738
INC309,2018-01-17,1396875
INC1792,2019-04-18,1402502
INC119,2018-03-01,1402502
IDT84,2018-09-07,1397772
INC1541,2018-05-26,1395950
INC1871,2019-06-17,1402502
INC440,2018-12-20,1407918
WImspAeXxK5M,2018-08-27,1406921
INC429,2018-09-12,1402051
8yRSrLb8woTE,2019-06-06,1408942
INC692,2018-03-20,1398949
IDT198,2018-09-28,1397772
INC740,2018-02-03,1397772
sVeCkCoyqOLN,2018-02-21,1399091
INC1350,2018-10-11,1402502
INC757,2018-02-21,1395950
xHSzzZV36bvO,2018-10-03,1406921
knlTQkj7D48l,2019-06-06,Pending
INC52,2018-02-26,1402502
9tZIJgD4JXnk,2019-03-08,1408942
IDT11,2018-08-15,1397772
A-84430,2018-10-24,1406848
INC1921,2018-06-30,1398951
INC910,2018-04-03,1395950
INC1052,2018-09-15,1402502
INC228,2018-11-14,1407918
INC718,2018-06-20,1396875
INC1429,2018-08-09,1397772
INC1434,2018-08-12,1397772
INC3532,2018-11-03,1398951
INC1145,2018-05-20,1398618
INC2719,2018-10-03,1398951
INC711,2018-06-19,1396875
