id,date,amount
INC1807,2018-03-11,25
INC1018,2019-05-08,100
VN925HHM7Y9,2018-06-28,500
INC263,2018-02-22,500
INC1503,2018-10-29,250
INC813,2018-06-30,500
INC1111,2018-06-27,500
INC1049,2018-02-14,100
INC1977,2018-10-18,150
INC676,2018-03-08,500
GQZfJvkdjWhh,2019-01-09,250
INC1188,2018-03-18,100
2aKWM2NbWNHb,2018-10-10,200
oiydS3tRWOWc,2018-10-20,50
VN925KMQE36,2018-11-09,500
BEnFlFnqfi2v,2019-05-13,500
ucEe1EBhbTwX,2019-06-21,250
INC979,2019-04-26,500
f2jEIbn6Jbsa,2018-08-27,100
INC1397,2018-07-23,-25
INC215,2018-03-06,500
3WeOmSk7wvni,2018-10-24,50
INC1224,2018-06-18,500
INC773,2018-01-16,350
VN925H63H71,2018-05-03,100
INC567,2018-06-25,250
mfH7p8OliZ5X,2018-11-21,50
INC725,2018-06-21,100
INC835,2018-02-01,250
INC742,2018-01-17,500
INC1134,2018-09-17,500
hqy9RCvQUpGh,2018-09-15,25
INC990,2018-01-25,300
EXP3325,2018-10-28,-100
INC3536,2018-11-04,250
INC371,2018-05-01,500
VN925H1B7K7,2018-04-04,100
INC786,2018-03-01,125
E8R3BBKPe5zN,2018-10-11,100
9eGFiTb1sW5a,2018-12-31,500
INC101,2019-06-14,500
EXP138,2018-09-19,-500
WkL61Zo9ubHQ,2018-11-03,99.99
INC358,2018-08-24,100
SbzSdbGWBscS,2018-10-03,250
INC158,2018-03-07,500
INC140,2018-08-27,250
INC472,2018-02-19,100
INC1159,2018-06-30,57.3
INC1150,2018-09-17,500
FXEIQMcsuQty,2018-10-15,100
INC708,2018-01-15,500
INC1531,2018-10-18,500
INC525,2019-02-09,500
INC1285,2018-06-27,350
YCsA3Pn9ileG,2018-07-17,500
INC2513,2018-09-24,100
INC799,2018-07-25,300
qModKnT6foW8,2018-06-13,100
4DkxaliAMV6Q,2019-04-30,500
MhDhhivPtTam,2018-06-25,500
INC298,2018-08-14,101
INC221,2018-09-11,100
5QdcRNeGjali,2018-10-05,50
INC334,2018-08-15,100
INC1894,2018-06-30,50
INC1398,2018-08-04,100
INC3268,2018-10-26,100
LxpFYh7evLEx,2018-10-11,50
CEJuhNNR38pK,2018-10-08,250
INC580,2018-01-30,100
INC14,2018-06-28,200
INC1005,2018-02-07,500
INC762,2018-02-28,250
INC320,2018-09-30,108.27
INC1158,2019-05-20,250
EXP122,2018-09-19,-100
INC1272,2018-05-10,250
INC1187,2018-06-25,250
VN925H3QK04,2018-04-13,25
IjPFSpkKOpSE,2019-02-14,200
INC971,2018-05-23,100
INC1036,2018-02-15,250
IDT92,2018-09-11,15
W4a7QrdvY8rl,2018-11-09,300
ejZ9uDQSACcs,2018-11-10,100
INC573,2018-01-29,500
TCX74ORRozXP,2019-06-30,500
INC1471,2018-10-19,500
RjfdQ1zJli4W,2018-10-02,100
INC2470,2018-09-20,250
9uvRlGD9xWG3,2018-06-24,500
INC495,2018-09-24,500
INC1092,2018-04-23,100
INC4144,2018-12-21,500
INC1898,2018-07-02,400
INC1677,2018-04-18,500
INC1643,2018-09-25,250
INC4130,2018-12-19,500
INC3427,2018-10-31,25
INC207,2018-03-06,500
INC951,2018-05-14,100
83zvX2CU49e7,2019-06-11,200
INC536,2019-01-23,500
INC881,2018-03-04,100
INC323,2018-04-18,200
INC21,2018-02-28,500
fe2gawcpvInz,2019-05-27,500
QIP8cjypyCHQ,2019-02-03,50
INC497,2019-02-02,250
OYlmXg5Ua3vZ,2018-09-21,300
INC1303,2018-10-30,150
INC1885,2019-06-19,500
INC715,2018-07-10,250
INC1755,2018-06-20,100
INC158,2018-03-28,100
INC1741,2018-10-11,500
VN925GQN3N0,2018-02-09,-100
INC1150,2018-04-21,500
INC1163,2018-10-19,100
INC68,2018-06-26,500
VN925GVZS90,2018-03-12,500
INC1940,2018-10-13,100
v9WEINHNfrZ5,2018-05-15,100
INC598,2018-02-07,250
INC1379,2018-10-05,100
b8MF9FIUvYAr,2019-02-03,100
syXigW4YSHO7,2018-10-04,100
RyKP1bbli4hW,2018-06-25,100
INC800,2019-04-12,500
INC2987,2018-10-19,100
INC205,2018-11-09,50
INC4086,2018-12-11,500
btjeBtBGkUhE,2018-09-22,500
INC1306,2019-06-29,50
INC267,2018-11-16,100
INC2045,2018-10-23,50
INC124,2018-06-29,500
mauBB2Q1Syb1,2018-08-29,100
INC697,2018-10-11,500
INC15,2018-02-21,100
INC2073,2018-10-26,500
INC3556,2018-11-04,50
INC1354,2018-07-29,500
INC1454,2018-08-13,100
INC2067,2018-10-25,100
9nBFVZ8HbsoK,2019-06-20,500
INC102,2018-06-29,100
i6kG8x1E5SpF,2018-09-18,100
INC1566,2018-05-30,100
INC1336,2019-06-26,100
INC1461,2018-10-18,100
INC701,2018-07-10,250
INC1327,2018-09-22,250
le2seSVOus8B,2019-02-06,250
INC2202,2018-05-31,20
INC1121,2018-02-28,18
INC490,2018-06-06,250
INC1425,2018-05-19,250
pAiQdMWtUirm,2018-10-15,100
INC91,2018-07-20,100
Chl7xZqFm7AJ,2018-09-27,250
INC50,2018-06-30,100
tvBOneem3AQa,2019-05-08,500
INC1971,2018-03-14,250
INC1779,2018-06-26,500
INC832,2018-03-21,300
VN925K2E4G8,2018-10-17,500
VN925HA81T3,2018-05-24,500
INC758,2018-02-21,250
VN925KEQMR2,2018-11-05,500
atPy9umLkunf,2018-10-02,500
INC196,2018-03-14,200
CRlsYRwjKEyo,2018-10-10,100
VvbSo4QKnLSk,2019-03-24,500
zi8YhnUNw48G,2019-06-18,50
VN925HSP0G6,2018-07-27,50
INC1858,2018-09-15,500
pikvdX2gP8hb,2019-06-14,500
61kbQ8s339St,2018-10-30,25
INC1479,2018-10-24,250
IDT170,2018-09-27,500
I8gmHXpeQOE7,2019-06-30,500
INC1788,2018-06-26,500
INC579,2018-01-25,500
vRGsqXpDa1Nc,2019-04-21,500
INC451,2018-12-18,500
INC1937,2018-06-30,100
INC2752,2018-10-02,100
INC708,2018-10-22,100
INC2209,2018-08-11,25
7flUAKA7FnGl,2018-09-20,100
INC807,2019-03-28,250
INC1318,2018-04-02,100
INC72,2019-06-13,500
INC1239,2018-06-21,500
INC2484,2018-09-21,125
INC1329,2018-06-28,100
INC337,2018-05-01,250
INC782,2019-04-08,50
INC1691,2018-11-05,500
OZ1bUFDf2LfH,2019-04-29,200
INC426,2018-09-10,100
INC296,2018-08-14,100
INC1381,2018-07-12,100
INC1024,2018-09-15,250
INC167,2018-09-17,250
INC1112,2018-04-19,500
VN925GJ1GW6,2018-01-11,100
INC805,2018-05-07,500
INC954,2018-06-28,100
INC703,2018-07-10,50
INC365,2018-05-01,500
INC790,2018-04-28,25
INC2698,2018-10-06,250
INC192,2018-11-02,250
EpLGKwirNfkE,2018-11-16,100
INC1435,2018-05-19,100
INC1472,2018-10-14,500
INC1235,2018-03-22,100
INC310,2018-03-01,500
FKqE4rEwevAa,2018-08-29,100
INC314,2018-11-30,500
INC1224,2018-09-26,500
INC802,2018-07-25,100
INC1345,2018-09-27,50
INC1160,2018-05-23,150
INC737,2018-03-08,20
Ta3oWluCfxyl,2018-02-16,500
INC1346,2018-05-14,100
INC6,2018-02-09,500
3cDEJGREhtnv,2018-12-30,100
INC1425,2018-08-06,100
INC858,2018-08-09,500
INC1433,2018-08-08,100
Y6eEfb9acrIl,2018-10-14,100
VN925HSP917,2018-07-27,50
INC1714,2018-05-26,500
INC1562,2018-05-30,100
INC969,2018-03-15,500
INC397,2018-10-23,108.27
INC132,2018-08-13,100
INC44,2018-04-06,500
INC1103,2018-04-18,250
INC981,2018-09-17,150
5EIyy2dKdmgA,2019-03-25,100
INC894,2018-02-01,-500
INC814,2018-01-24,250
fNRBHAWaGAqb,2019-06-20,500
INC827,2018-08-03,500
INC759,2018-04-17,250
INC830,2018-03-18,500
INC88,2018-10-02,100
INC302,2018-11-30,250
ZvXm4vjQLcts,2018-10-24,100
INC95,2018-10-04,100
INC4101,2018-12-17,500
INC1880,2019-06-18,250
INC234,2018-01-27,500
9hhONtiNQ6OE,2019-05-16,100
INC1367,2018-07-28,500
INC235,2018-09-13,50
INC205,2018-06-28,500
guJkoq7a3Wr9,2018-12-16,100
INC413,2018-05-10,250
INC1302,2018-10-30,100
INC843,2018-05-23,100
h8Tn3Z9QQH3S,2018-10-22,500
bHZnEKDpq9xB,2018-12-28,100
INC188,2019-06-25,500
IDT273,2018-10-26,300
INC732,2019-03-14,200
IDT158,2018-09-23,400
INC1108,2019-05-15,500
INC3565,2018-11-05,100
INC997,2018-01-19,500
INC270,2018-07-19,500
INC179,2018-07-18,100
INC1900,2018-10-04,250
INC1163,2018-05-23,500
QlLmiqHjyjCw,2018-06-30,500
INC476,2018-09-19,500
A-84380,2018-10-03,500
INC812,2018-01-24,100
INC145,2018-06-13,100
kTE7SpTqqkfg,2018-10-10,200
INC1309,2018-10-29,150
INC958,2018-05-11,50
INC1161,2018-09-17,500
GQSNbj8ofIec,2018-12-31,100
INC1269,2019-05-08,500
INC1336,2018-05-04,250
INC2180,2018-05-27,20
INC1051,2018-04-16,500
INC2562,2018-10-02,100
UXe8qbkhRwOx,2019-02-12,200
INC946,2018-09-10,500
INC367,2018-12-13,500
INC1532,2018-10-18,500
Hey9jNxdItDr,2018-01-01,2532.16
INC1121,2018-04-20,100
VN925GJ4MG4,2018-01-12,100
3sr1USkjlljX,2018-09-29,50
Q2fqiB3CTPJS,2018-09-13,500
wlkAJXENePPf,2018-10-16,50
INC3288,2018-10-29,50
INC1964,2018-07-01,100
INC3491,2018-11-02,500
INC528,2018-06-15,500
INC1783,2018-06-26,100
INC2783,2018-10-11,150
INC341,2018-05-01,100
INC232,2018-09-12,100
INC1157,2018-10-18,100
INC1390,2018-04-22,25
HVrNxA2AvQKm,2018-09-22,100
4bK4wcT9nZmY,2018-06-29,500
12XsGVomJKjx,2018-12-30,100
INC572,2018-06-25,100
INC991,2018-09-22,500
INC513,2018-01-03,200
VN925H3PNN5,2018-04-13,250
INC1456,2018-10-20,500
INC51,2018-04-09,500
INC708,2018-03-02,250
INC825,2018-01-30,250
FutcHFSPxpcg,2019-06-13,500
INC246,2018-08-04,200
INC540,2018-01-12,500
INC901,2018-04-24,500
INC966,2018-06-28,50
INC218,2018-03-16,300
g2i23DkRX7UE,2018-12-20,100
INC241,2018-09-15,500
INC767,2018-01-16,100
7NgD5JawmYTm,2019-06-20,150
INC1040,2018-09-24,150
INC146,2018-03-06,500
INC1531,2018-10-31,50
INC730,2018-03-16,100
INC3010,2018-10-19,50
INC100,2018-06-29,500
VN925H62WK2,2018-05-02,500
INC569,2018-06-25,400
INC375,2018-12-20,500
HPxPwWcPgqod,2018-12-31,100
INC1108,2018-06-27,500
INC619,2019-02-26,50
INC1173,2018-06-01,500
INC2328,2019-06-28,150
GrMZjEKvCr7R,2018-10-03,500
INC1848,2018-06-29,18
VlGrVVCB4GtF,2018-09-29,250
INC263,2018-09-22,150
INC48,2018-10-01,10000
INC124,2018-03-01,100
IDT68,2018-08-27,400
INC1573,2018-05-31,100
INC3403,2018-10-30,500
gCzgcpsvYLtB,2018-07-05,500
INC1151,2019-05-22,25
INC3264,2018-10-29,150
VN925H3EB64,2018-04-11,100
INC2863,2018-10-15,100
INC1139,2018-04-20,250
INC1149,2018-03-08,100
T5rXdQ8rNfOk,2019-06-20,500
MakdUM4lRLoE,2018-06-21,200
INC104,2018-06-30,100
INC498,2018-09-24,500
INC1131,2018-09-17,500
INC551,2018-01-10,500
WkL61Zo9ubHQ,2018-11-03,99.99
okAlWodvVSrD,2018-10-16,250
INC1206,2018-04-25,100
IDT86,2018-09-09,50
INC1316,2018-09-05,200
INC1177,2018-04-21,500
INC699,2018-10-11,500
INC234,2018-11-17,250
IDT150,2018-09-22,100
INC1315,2018-11-02,300
VN925GWBFT1,2018-03-16,150
INC637,2019-03-07,100
otHXr7x3dQEk,2018-08-27,100
rmPCYmOrEQe4,2018-09-20,100
INC2136,2018-10-31,99
FLlVortNL9aG,2019-05-18,50
INC1443,2018-08-09,100
VN925JGY8A9,2018-09-22,100
INC183,2018-07-09,500
INC1537,2018-05-22,500
INC1159,2018-09-17,300
INC672,2019-03-13,100
INC2561,2018-10-02,100
INC709,2018-01-15,500
YRNLuKBEelQf,2018-09-21,50
tvZlywpYlRlk,2018-10-15,500
INC1072,2018-10-09,500
gom54EKTvxp1,2018-09-13,100
QhIoGnwBtVOm,2019-04-21,100
nJvhqrH2YxsN,2018-08-20,100
INC1641,2018-11-02,500
INC868,2018-05-30,200
INC1113,2018-06-27,500
INC686,2018-03-21,100
INC1244,2018-06-21,500
Mtko9lYmVnM2,2019-06-25,500
INC1021,2018-09-15,500
Km3irgkFhTuF,2018-02-01,50
pqQOFAWERz7G,2018-08-29,100
IDT238,2018-10-16,200
INC407,2018-10-25,100
INC3228,2018-10-24,60
IDT87,2018-09-09,100
INC1862,2019-06-14,100
INC1619,2018-10-30,250
VN925GYV868,2018-03-24,100
INC1135,2018-09-17,500
INC1219,2018-06-27,100
INC3117,2018-10-23,164
INC1239,2018-10-16,100
INC1320,2018-09-19,500
WPZoNCutsSFl,2019-06-17,100
jFPpAsDaN7Ze,2018-10-25,100
Bt7xfkrVGJEx,2018-08-27,100
INC1418,2018-05-18,300
29EGWgSTz82D,2018-06-06,500
INC838,2018-02-02,100
rlXYGfj8UehZ,2018-12-30,100
INC738,2019-03-14,250
INC995,2018-09-20,250
INC1381,2018-05-17,100
INC1087,2018-09-15,500
INC1147,2019-05-20,500
vUHug9i5idJL,2018-10-15,40
INC1406,2018-05-18,250
6vg6P51F8iVJ,2019-05-03,250
A-84373,2018-09-29,101
WZY1dzGOIokt,2018-11-14,500
INC1974,2018-10-18,100
INC1098,2018-08-15,200
maFgdwUYfpTY,2019-06-29,100
INC938,2018-03-01,500
INC81,2018-02-26,100
INC70,2018-09-26,250
INC870,2018-08-15,500
INC736,2018-03-09,100
INC938,2018-09-06,100
8zbZSZHF1SGV,2018-10-05,100
INC169,2018-02-26,100
8GDgTJuWco68,2018-06-28,150
INC273,2018-11-28,250
INC1626,2018-06-05,500
INC164,2019-06-20,500
A-84241,2018-08-01,500
INC1326,2019-06-27,100
INC644,2019-03-08,250
wnoBlBzut9GF,2018-06-27,100
INC1153,2018-09-17,500
tfpdxHromK2J,2018-07-23,500
BYbKg99GsKKe,2018-12-14,100
INC411,2018-05-01,500
VN925GQ8941,2018-01-17,300
INC172,2018-04-20,100
ZLqI7qRlEtAD,2019-06-20,400
INC893,2018-03-29,100
pa6H6CxQzcvV,2019-06-17,100
nP1QOEDfamck,2018-08-27,100
INC77,2018-06-27,500
MJIYHfgvefAP,2018-07-27,100
INC667,2018-02-24,100
INC2246,2018-08-14,150
INC942,2018-03-02,500
xp3lJ6kR9wJL,2019-06-06,50
VN925H9S815,2018-05-22,500
INC1093,2018-04-23,500
VN925GZB2G0,2018-03-26,100
INC3446,2018-11-01,250
VN925J5BXA7,2018-09-07,100
INC1243,2019-05-28,500
INC3388,2018-10-18,500
INC595,2018-01-19,100
It93vBcikuIV,2018-11-15,100
INC911,2018-05-01,100
aSY2tdXenBeO,2018-08-25,200
INC34,2018-08-31,250
FPCy2ipdmTg8,2018-12-30,100
EXP393,2018-06-30,-250
INC1110,2018-04-19,200
M29HwRqz671O,2018-08-27,100
INC356,2018-05-03,200
INC479,2018-05-31,500
E7UoIjNUuz5F,2018-10-24,100
INC760,2018-02-10,100
INC693,2018-07-11,100
INC3260,2018-10-29,200
3Gxqp4kUyEWX,2018-01-05,50
uHF7ze8p5ClG,2018-10-04,300
INC479,2018-09-19,500
INC867,2018-05-30,250
INC344,2018-12-12,500
INC1624,2018-11-08,20
INC577,2018-09-26,500
INC667,2018-01-04,500
IDT95,2018-09-13,100
INC1336,2018-07-27,500
INC320,2018-12-03,100
mDUUEsq6Zraw,2018-06-24,500
INC96,2019-06-16,500
OLjkhKFBcb1c,2018-10-14,200
lwhjkmuxNJGd,2018-07-07,150
INC4157,2018-12-31,500
INC1896,2018-06-30,100
INC813,2018-01-24,500
INC20,2018-06-29,250
INC1332,2018-06-29,500
INC749,2018-01-31,100
INC1689,2018-06-30,50
INC3902,2018-11-25,50
iByy6XnRHObO,2019-06-06,500
hK4XlpisaahV,2019-06-20,100
INC2857,2018-10-16,400
XicEdh6BZoKP,2019-06-12,500
VN925H3G9Q8,2018-04-12,100
INC326,2018-12-04,500
IobrZs46hiEL,2019-06-17,100
k3qCuBVPxPoP,2018-08-12,100
INC1271,2018-05-06,200
INC414,2018-09-04,500
INC2661,2018-10-04,150
INC1022,2019-05-09,500
Y19t3gDD58lh,2018-09-16,300
INC1574,2018-10-22,500
AkW7PZIfi9GR,2018-10-20,100
INC630,2018-07-05,100
INC3607,2018-11-06,100
INC286,2018-09-19,260
INC692,2019-03-22,100
E8Jf4MDtpryO,2018-07-28,500
INC3312,2018-10-29,500
INC309,2018-03-01,250
VN925H7BVF0,2018-05-11,100
INC184,2018-06-29,500
INC696,2018-01-27,100
RFF1xMLGRGsB,2018-12-24,500
INC407,2018-05-07,400
k5b7JH3iOzVQ,2018-06-22,500
VN925GRST58,2018-02-14,143
INC1309,2019-06-28,250
fWLdqXHxrKpm,2018-11-10,100
INC745,2018-01-17,100
IDT120,2018-09-15,500
lKJg1pfLctew,2019-06-20,200
INC335,2018-05-01,500
EHGAFTY83Pav,2019-05-08,500
INC899,2018-08-27,250
INC936,2019-04-18,500
LgfW1QwGZDdi,2018-12-28,200
INC268,2018-08-08,100
lI7BBulLLFRe,2019-06-19,100
VN925H3QSM5,2018-04-11,100
INC193,2018-01-12,200
VN925GTQJN6,2018-02-21,100
INC1234,2018-06-28,250
INC4142,2018-12-21,50
INC990,2018-03-22,500
BuWKr7yOSkvh,2018-07-19,100
INC1049,2018-09-19,250
INC1362,2018-04-15,100
w7344mJ8Vsra,2018-12-20,500
INC1326,2018-11-05,100
VN925GVR4D4,2018-03-09,100
INC1081,2018-04-21,150
JFXIdGTZZupe,2018-09-11,500
zYllG9XCOFxh,2018-10-19,150
jqK63faLjFwR,2018-07-04,100
kcfF8dtozR3x,2019-06-21,100
uh34QKoMWQfb,2019-06-03,500
INC1232,2018-09-20,100
INC142,2018-03-06,250
bOjzdnarUx7X,2019-06-15,50
INC1330,2018-05-03,500
INC868,2018-04-13,50
INC1006,2018-09-15,500
8GNk4hWs4Fgo,2018-12-17,100
SRWmgsOMhuiP,2018-11-03,100
INC3142,2018-10-23,100
INC1314,2018-11-01,500
jTCpZln2LjYd,2018-07-27,100
INC1160,2018-10-19,500
INC4,2018-06-15,500
INC3254,2018-10-28,250
INC313,2018-09-24,108.27
INC727,2018-02-26,500
INC2132,2018-10-30,500
VN925GSTS49,2018-02-21,500
VN925HHW7G1,2018-06-30,100
INC1646,2018-06-11,25
INC1160,2018-09-05,500
INC999,2018-09-22,150
INC1148,2019-04-17,500
INC1555,2018-05-21,100
XwoTDyRBXI4Q,2019-06-30,250
INC231,2019-06-30,500
INC3214,2018-10-25,100
A-84335,2018-09-19,50
INC2102,2018-10-24,500
INC629,2018-03-04,25
INC775,2018-10-09,500
INC1258,2018-10-01,100
VN925GNH504,2018-01-22,200
zjWH4YfCGNqu,2018-08-24,100
INC864,2018-02-08,250
INC1932,2018-10-16,500
INC2391,2018-09-11,25
INC714,2018-10-25,250
INC65,2018-02-26,500
INC106,2018-06-30,500
qVFeoMSkdjA9,2018-08-27,100
INC1669,2018-11-05,500
INC1057,2018-09-15,250
INC226,2018-08-01,100
INC1249,2018-09-20,30
INC1139,2018-06-19,250
l8HaJ4obLF7t,2018-09-08,250
INC646,2018-10-10,500
INC677,2018-01-08,100
INC1197,2018-03-14,100
INC935,2019-04-15,100
INC1138,2018-04-20,100
DsMOu6LfpCpX,2019-03-03,500
INC1326,2018-03-30,75
INC2729,2018-10-03,100
INC1172,2018-06-01,500
INC82,2018-04-27,500
JIh8gi9DPuPG,2018-09-10,500
gABqFl5yZWwm,2018-04-08,200
INC248,2018-08-02,500
INC1111,2018-05-03,50
INC967,2018-09-12,250
fwt7R7jtbNRg,2018-09-30,100
INC1324,2018-11-06,200
INC55,2018-02-26,500
INC490,2018-09-24,500
ehtwt475catR,2019-05-16,200
INC116,2018-06-30,250
INC177,2018-06-26,500
INC741,2018-03-05,250
INC310,2018-08-13,100
INC690,2019-03-22,100
INC570,2018-06-25,500
INC802,2018-10-30,500
INC742,2019-03-02,500
zBovAD52jJXT,2019-06-06,500
Eqa6j1HBLIfC,2018-10-09,500
INC1240,2018-10-16,100
INC1436,2018-05-19,500
ycr6CRAQ64v1,2019-06-19,100
INC3441,2018-11-01,100
INC4108,2018-12-17,250
INC132,2018-06-03,250
INC2098,2018-10-24,125
INC1279,2018-07-24,500
INC281,2018-11-30,500
INC1460,2018-05-04,150
INC297,2018-04-11,500
E2ivpuC69CEj,2018-06-18,500
INC785,2018-10-28,500
5ajcBDa6AoDw,2019-02-23,250
INC3614,2018-11-06,50
BqeDNyn6i4EL,2018-06-26,100
INC682,2018-10-13,100
INC725,2018-02-26,100
INC921,2018-03-10,500
INC738,2018-07-19,100
INC512,2018-09-19,500
v5EmXbEqhoEZ,2018-06-27,250
XRw3GoQBlAEz,2018-12-30,100
EXP1173,2018-10-20,-100
INC214,2018-03-19,500
s3xFnBsXLXES,2018-12-18,500
swzTaE4ia6Jn,2018-09-05,500
INC458,2018-09-19,250
INC2934,2018-10-18,100
INC982,2018-01-29,250
PGspvEJEljpf,2018-09-13,100
jJj7zHNBNX45,2018-09-15,100
INC467,2018-02-25,100
INC572,2018-10-07,100
INC751,2018-03-06,100
INC288,2018-04-05,100
INC1050,2018-07-28,100
EXP141,2018-09-19,-100
INC3261,2018-10-26,150
VN925H3X518,2018-04-16,-500
INC613,2018-05-03,150
INC3265,2018-10-26,100
INC197,2018-09-06,200
INC748,2018-07-19,150
VN925GNNDA4,2018-01-23,100
INC3313,2018-10-29,100
VN925GQ88Y3,2018-01-16,250
INC115,2018-10-01,100
INC1241,2018-09-25,400
YqIqo4jmLJNv,2018-07-11,300
INC1984,2018-10-15,500
INC734,2018-06-27,150
INC699,2019-03-14,250
INC1688,2018-11-05,500
IDT214,2018-10-09,50
INC811,2018-11-03,500
INC53,2018-06-23,500
INC100,2018-02-26,500
INC772,2019-04-01,500
INC1718,2018-06-25,150
DCYKkgaEIvEp,2018-10-12,300
INC2709,2018-10-08,50
INC4116,2018-12-17,100
INC3531,2018-11-03,250
INC1518,2018-08-30,500
INC2708,2018-06-30,20
INC906,2018-02-21,500
INC1404,2018-07-25,-500
mpEFU1OvVSgd,2018-10-08,500
INC131,2018-02-19,250
INC709,2018-06-19,500
VN925KB93Q0,2018-10-30,50
INC1175,2018-09-17,100
INC234,2018-09-12,200
INC737,2018-03-06,250
INC215,2018-01-24,500
Mp6NEVBDmrFe,2018-10-03,500
UZn76RsgjcoR,2018-08-31,100
INC1462,2018-10-19,50
INC6,2019-03-15,250
INC719,2019-03-14,250
INC1716,2018-02-05,500
INC1679,2018-11-05,500
INC1228,2019-06-15,100
INC1316,2019-06-29,100
INC954,2018-09-06,100
Msf5ZWedo4zV,2018-11-23,200
INC251,2018-01-01,200
AoWtVEv4zIax,2018-10-28,200
INC1648,2018-09-25,500
INC61,2018-09-23,100
IDT189,2018-10-01,500
INC390,2018-08-30,100
eq2izi6Va8ih,2018-10-03,100
INC1996,2018-10-21,50
INC837,2018-02-03,500
INC78,2018-04-11,500
INC19,2018-08-24,100
pk4wyd78cQFC,2018-12-31,500
bkviGVtshXhf,2018-09-18,100
INC3505,2018-11-01,250
INC3257,2018-10-28,200
INC1318,2018-09-15,250
INC366,2018-05-01,500
VN925HHMH45,2018-06-29,250
tcpVOUw6hrzq,2019-03-02,100
INC1218,2018-03-20,250
INC60,2018-04-14,250
INC976,2018-05-22,250
INC1402,2018-07-30,500
INC1332,2018-03-29,18
INC811,2019-03-20,100
59wnCcrdft8L,2018-12-12,100
jPLxtOLduu2C,2019-05-31,500
A-84204,2018-07-24,500
A-84163,2018-07-04,100
INC834,2018-01-25,100
IDT10,2018-08-14,200
tEXovwTi8tDY,2019-06-27,100
INC1828,2018-06-28,100
INC1678,2018-06-23,25
INC67,2018-09-25,100
IDT169,2018-09-27,100
INC912,2018-04-04,250
INC719,2018-07-09,500
INC745,2018-10-22,200
INC1285,2018-09-24,500
INC216,2018-01-24,250
INC734,2018-03-06,500
hyhQWTwSlbOa,2019-06-03,500
INC993,2018-03-22,100
INC1244,2018-04-26,100
INC1317,2018-06-30,100
INC2550,2018-09-30,100
INC2013,2018-04-23,25
INC779,2018-01-16,250
INC977,2018-01-31,25
INC674,2018-06-30,250
INC3553,2018-11-04,15
6mQCXgONoRXT,2018-08-27,100
jj1te4UekF4U,2018-07-31,100
JjejhhFrrT8B,2019-03-26,20
INC4015,2018-11-29,250
INC724,2018-06-21,250
INC1087,2018-06-11,100
INC1308,2018-09-25,100
zbkdHeqDJR42,2018-08-19,40
NePe43gjezco,2019-06-26,100
EXP121,2018-09-18,-150
INC754,2018-10-31,-50
INC655,2018-10-14,500
tMYYK8rYsDFQ,2018-09-14,27
INC1563,2018-05-29,100
INC324,2018-08-08,500
EXP125,2018-09-19,-500
INC1326,2018-06-28,100
fafrZhI83mGG,2018-09-22,500
Z2qKAKvXMHLP,2018-10-16,-175
INC207,2018-06-29,500
INC340,2018-08-15,500
IDT237,2018-10-16,50
INC897,2018-06-13,250
plWjInoG1sFD,2018-12-04,50
INC2678,2018-10-04,150
INC595,2018-07-03,500
INC1323,2018-04-29,500
INC354,2018-05-02,100
INC3398,2018-10-30,500
s5guAiC2dHfw,2018-08-20,10
INC712,2018-02-28,500
INC377,2018-05-01,250
INC418,2018-05-11,300
INC2937,2018-10-18,500
INC1507,2018-10-14,500
INC428,2018-09-11,500
INC90,2018-02-26,250
INC1250,2018-03-22,25
INC3501,2018-11-02,50
INC1238,2018-10-16,250
INC2460,2018-08-15,500
IDT248,2018-10-19,100
aNPtwMtFKUGi,2019-05-17,100
INC3220,2018-10-25,100
3fQRY7IzYK2J,2019-04-26,250
INC3274,2018-10-27,100
2cZhrugDJYO3,2019-04-22,500
INC629,2018-10-03,100
INC1020,2018-09-15,500
INC1169,2018-05-28,500
INC1664,2018-10-03,250
IDT27,2018-08-17,100
INC242,2018-09-15,500
INC942,2019-04-17,25
INC161,2018-06-24,100
PNuGmyXIMxfH,2018-10-22,100
INC940,2018-03-01,200
INC1275,2018-06-19,100
IDT79,2018-09-04,100
INC469,2018-09-19,500
VIVclbjVpuvl,2019-06-20,500
IDT205,2018-10-05,100
INC399,2018-12-14,350
VN925HJWMS3,2018-06-30,-100
INC1246,2018-04-26,100
INC1141,2018-09-17,250
INC237,2018-02-05,500
INC467,2018-05-17,500
INC873,2018-07-21,500
INC1577,2018-09-13,500
INC1266,2018-05-04,500
INC181,2018-06-27,101
INC1113,2018-08-22,200
INC66,2018-04-27,500
INC939,2018-03-11,500
EXP136,2018-09-19,-500
oxcPYpxfvrkW,2018-11-05,100
INC1069,2018-04-19,150
INC1010,2018-04-11,500
jFPpAsDaN7Ze,2018-10-25,100
INC2485,2018-09-22,100
INC2984,2018-10-19,100
INC2687,2018-10-05,250
PkgCfLUjlbIR,2019-04-15,100
INC4011,2018-11-28,500
83XuC1QPKS2e,2018-10-09,500
INC1079,2018-04-22,150
INC2676,2018-10-04,250
INC1679,2018-05-11,500
INC576,2019-02-22,500
INC1678,2018-01-31,20
Z2qKAKvXMHLP,2018-10-16,-175
INC2071,2018-10-26,500
A-84138,2018-06-30,100
INC2741,2018-10-03,500
2nIgKhheT9Ja,2018-12-02,100
INC268,2018-11-16,150
INC416,2018-12-30,100
INC963,2019-04-17,100
INC308,2018-03-01,500
